lead_time,model_name,threshold,accuracy,precision,recall,f1,roc_auc,pr_auc,balanced_accuracy,tn,fp,fn,tp
T+1,XGBoost,0.16,0.9963470319634703,0.9925373134328358,0.9925373134328358,0.9925373134328358,0.9992284646898518,0.9981986484242108,0.9950594668736126,825,2,2,266
T+1,XGBoost,0.17,0.9963470319634703,0.9925373134328358,0.9925373134328358,0.9925373134328358,0.9992284646898518,0.9981986484242108,0.9950594668736126,825,2,2,266
T+1,XGBoost,0.18,0.9963470319634703,0.9925373134328358,0.9925373134328358,0.9925373134328358,0.9992284646898518,0.9981986484242108,0.9950594668736126,825,2,2,266
T+1,XGBoost,0.19,0.9963470319634703,0.9925373134328358,0.9925373134328358,0.9925373134328358,0.9992284646898518,0.9981986484242108,0.9950594668736126,825,2,2,266
T+1,XGBoost,0.2,0.9963470319634703,0.9925373134328358,0.9925373134328358,0.9925373134328358,0.9992284646898518,0.9981986484242108,0.9950594668736126,825,2,2,266
T+1,XGBoost,0.21,0.9963470319634703,0.9925373134328358,0.9925373134328358,0.9925373134328358,0.9992284646898518,0.9981986484242108,0.9950594668736126,825,2,2,266
T+1,XGBoost,0.22,0.9963470319634703,0.9925373134328358,0.9925373134328358,0.9925373134328358,0.9992284646898518,0.9981986484242108,0.9950594668736126,825,2,2,266
T+1,XGBoost,0.23,0.9963470319634703,0.9925373134328358,0.9925373134328358,0.9925373134328358,0.9992284646898518,0.9981986484242108,0.9950594668736126,825,2,2,266
T+1,XGBoost,0.24,0.9963470319634703,0.9925373134328358,0.9925373134328358,0.9925373134328358,0.9992284646898518,0.9981986484242108,0.9950594668736126,825,2,2,266
T+1,XGBoost,0.25,0.9963470319634703,0.9925373134328358,0.9925373134328358,0.9925373134328358,0.9992284646898518,0.9981986484242108,0.9950594668736126,825,2,2,266
T+1,XGBoost,0.26,0.9963470319634703,0.9925373134328358,0.9925373134328358,0.9925373134328358,0.9992284646898518,0.9981986484242108,0.9950594668736126,825,2,2,266
